condition,source_file,requestIndex,eventId,scenarioName,eventType,severity,group,ablationMode,success,n_gold,evidence_hits,Re_assist,expected_responsibility,predicted_responsibility,responsibility_consistent,N_wrong_assist,N_claim_assist,Ef_assist,readability_assist,evidence_count,suggestion_count,field_completeness,structured_compliance,confidence_present,evidence_fill_ratio,rawText_chars,rawText_non_overlap,derived_signal_recall,analysis_depth_chars,QI_sample,summary_chars,rootCause_chars,total_text_chars,latency_ms,prompt_tokens,completion_tokens,total_tokens,retry_count,prompt_chars,fact_notes,error,summary,rootCause,evidencePoints
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,22,EXP-20260518-023,低速行人场景漏检,AEB_DELAY_OR_MISS,HIGH,P2,D0,True,6,6,1.0,系统,系统,True,1,10,0.1,5.0,6,5,1.0,1.0,True,1.0,1487,0.9828,1.0,404,99.0,152,99,2603,55393.0,1048,3439,4487,0,2038,"weather疑似矛盾: expected=多云, mentioned=['夜间']",,城市主干道低速行人场景下，外卖非机动车占道导致AEB系统延迟或未触发（类型AEB_DELAY_OR_MISS，等级HIGH）。系统负主要责任（54%），驾驶员反应时间786ms可接受但制动时机略晚，环境因素（夜间磨损标线、多云）增加了感知难度。事故本质是系统感知优先权与AEB仲裁未能及时覆盖特殊障碍物。,主因：前向融合感知系统对非机动车占道的风险权重上调不足，AEB仲裁受舒适性限制导致延迟约680ms。次因：驾驶员对占道物识别反应时间虽在可接受区间，但制动时TTC仅2.98s，未能完全补偿系统延迟。,AEB延迟或未触发，信号aebDelayMs=-680ms显示介入时机偏晚。 | 驾驶员反应时间786ms，制动上升时间513ms，制动操作果断。 | 制动时TTC估算2.98s，时距尚可但未触发AEB及时介入。 | 事故前3s均速46.8km/h，末端车速14.4km/h（-770ms）。 | 环境因素：多云、夜间磨损车道标线、外卖非机动车占道。 | 系统责任54%，驾驶员36%，环境10%。
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,23,EXP-20260518-024,施工区域未减速,AEB_DELAY_OR_MISS,HIGH,P2,D0,True,6,6,1.0,系统,系统,True,0,9,0.0,5.0,6,5,1.0,1.0,True,1.0,1488,1.0,1.0,479,100.0,129,92,2607,32943.6,1048,2470,3518,0,2040,,,事故发生于成都高新区园区内部路施工区域，系统AEB在行人突然横穿时介入偏晚（-950ms），导致碰撞。驾驶员反应时间879ms偏长，系统与驾驶员共同责任（系统48%、驾驶员43%）。制动峰值减速度-1.8 m/s²极强制动但未能避免事故，风险等级为HIGH。,主因：AEB系统在施工区域对突然横穿行人的感知与制动响应延迟（-950ms），未能及时触发有效制动。次因：驾驶员反应时间879ms超过800ms阈值，注意力不足，未及时接管或提前制动。,AEB介入时间-950ms，偏晚 | 驾驶员反应时间879ms，超过800ms阈值 | 制动峰值减速度-1.8 m/s²（绝对值1.8），为极强制动 | 制动时TTC=2.16s，时距尚可但制动不够及时 | 责任分配：系统48%，驾驶员43%，环境9% | 事故前3s平均车速29.7km/h，制动过程从67.5km/h降至7.5km/h
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,24,EXP-20260518-025,相邻车道侵入未抑制,AEB_DELAY_OR_MISS,HIGH,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,9,0.0,5.0,6,5,1.0,1.0,True,1.0,1513,0.9957,1.0,348,100.0,191,117,2577,57548.0,1061,4262,5323,0,2053,,,在武汉东湖高新区收费站广场，自动驾驶系统处于AUTONOMOUS状态时发生AEB延迟或未触发事件（HIGH等级）。前车急刹制动灯亮起，系统AEB介入时间为碰撞前320ms，驾驶员反应时间897ms偏长，制动上升时间619ms，责任分析中峰值减速度-1.8m/s²但遥测显示实际减速度达-9.88m/s²，存在数据不一致。主要风险为系统仲裁延迟与驾驶员反应迟缓，共同导致碰撞不可避免。,主因：AEB系统仲裁延迟，在收费站广场场景下对前车急刹的响应时间过晚（-320ms），且制动请求爬升速率受舒适性影响。次因：驾驶员反应时间897ms超过800ms阈值，制动上升时间619ms偏长，导致峰值减速度虽高但未能及时避免碰撞。,驾驶员反应时间897ms，超过800ms建议阈值 | 制动上升时间619ms，表明制动系统响应迟缓 | AEB介入时间-320ms，晚于理想时机 | 责任分析中峰值减速度-1.8m/s²，但遥测显示最大减速度-9.88m/s²，数据不一致 | 收费站广场场景，多云，车道标线模糊，可能影响感知 | 规划层目标时距振荡（1.54s），表明控制不稳定
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,25,EXP-20260518-026,拥堵跟车时距 <1.2s,TTC_LOW_RISK,HIGH,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,9,0.0,5.0,6,5,1.0,1.0,True,1.0,100,1.0,0.6667,619,100.0,173,92,1516,35375.9,1060,2225,3285,0,2039,,,城市主干道拥堵跟车场景下，驾驶员跟车时距持续低于1.2s安全阈值，前车急刹触发手动紧急制动。驾驶员反应时间778ms尚可，但制动踏板上升时间长达343ms，导致制动建立滞后；系统AEB在碰撞前152ms介入，但受舒适性控制仲裁影响制动爬升缓慢。最终峰值减速度达-1.8m/s²，尽管全力制动仍无法完全消除碰撞风险，属于高严重度低速近距离危险事件。,主因：驾驶员跟车时距过近且制动上升缓慢（343ms），未能及时建立足够制动力；次因：系统AEB介入延迟（-152ms），且制动请求爬升受舒适性与仲裁逻辑限制，未能充分补偿人工制动不足。,跟车时距持续低于1.2s安全阈值，规划目标时距1.23s振荡 | 驾驶员反应时间778ms，处于可接受范围 | 制动上升时间343ms（踏板20%→80%），制动建立缓慢 | AEB介入时间碰撞前-152ms，介入延迟 | 制动时TTC估算1.27s，跟车风险极高 | 事故前3s平均车速47.8km/h，施工临时标线可能影响车道保持
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,26,EXP-20260518-027,cut-in 后 TTC 骤降,TTC_LOW_RISK,LOW,P2,D0,True,6,5,0.8333,驾驶员,驾驶员,True,0,10,0.0,5.0,6,5,1.0,1.0,True,1.0,112,1.0,0.6667,493,92.5,141,106,1212,59429.2,927,3902,4829,0,1797,,,此事故为低风险等级TTC骤降事件，发生于雾天快速路，存在施工锥桶偏移干扰。核心风险源于前车cut-in后跟车时距持续不足，驾驶员反应时间偏长（931ms），系统AEB介入较晚（-538ms），最终制动时TTC仅1.21s，属高危跟车场景。环境因素（雾、锥桶偏移）进一步增加感知难度。,主因：驾驶员对cut-in场景反应延迟（931ms），导致制动时机过晚。次因：系统AEB介入时机偏晚（-538ms），且目标时距规划振荡（1.73s），未能充分消化相对速度。环境雾天与施工锥桶偏移降低感知置信度。,驾驶员反应时间931ms，超出800ms阈值 | 制动时TTC仅1.21s，跟车时距严重不足 | AEB介入比驾驶员制动晚538ms（aebDelayMs=-538） | 环境有雾，施工锥桶偏移 | 事故前3s均速34.5km/h | 最大转向角8.8°，表明主动避让行为
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,27,EXP-20260518-028,下坡车速过快导致 TTC 不足,TTC_LOW_RISK,HIGH,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,11,0.0,5.0,6,5,1.0,1.0,True,1.0,320,1.0,1.0,498,100.0,158,91,1468,29128.6,1042,1762,2804,0,2026,,,在苏州工业园区快速路（晴）上，一辆手动驾驶车辆因跟车时距持续低于安全阈值且相对速度未充分消化，触发TTC_LOW_RISK HIGH等级预警。驾驶员反应时间833ms偏长，制动果断但峰值减速度仅-1.8m/s²，系统AEB介入延迟548ms。施工区域未封闭完全进一步加剧风险，最终导致碰撞前严重制动后仍无法避免事故。,主因为驾驶员跟车时距不足（制动时TTC仅1.43s）且反应时间偏长（833ms），未能及时消化相对速度；次因为系统AEB介入延迟（-548ms）及施工区域未封闭完全增大环境不确定性。,制动时TTC仅1.43s，远低于安全阈值 | 驾驶员反应时间833ms（偏长） | 系统AEB介入延迟-548ms（在驾驶员制动之后） | 遥测显示制动后期减速度达-11.34m/s²（碰撞级） | 施工区域未封闭完全且路面反光 | 责任分析认定驾驶员63%、系统26%、环境11%
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,28,EXP-20260518-029,弯道出口前车减速,TTC_LOW_RISK,MEDIUM,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,11,0.0909,5.0,6,5,1.0,1.0,True,1.0,1301,0.9951,1.0,371,99.09,129,69,2196,44857.1,967,2993,3960,0,1873,"weather疑似矛盾: expected=小雨, mentioned=['雨']",,本次事故发生于广州黄埔区高架匝道（小雨），因前车减速未打灯，驾驶员反应时间偏长（877ms），导致跟车时距不足（制动时TTC仅1.08s），虽制动果断且AEB提前介入，仍构成中等追尾风险。主要风险包括驾驶员注意力不足、系统辅助边界及湿滑环境对制动的不利影响。,主因为驾驶员反应延迟（877ms>800ms）致制动时机滞后；次因为前车未打灯减速（增加感知不确定性）及小雨路面摩擦降低（制动效能下降）。,驾驶员反应时间877ms，超过800ms阈值，表明延迟 | 制动时TTC仅1.08s，远低于安全时距（≥2s） | AEB介入时间-364ms，在驾驶员制动前已启动 | 制动上升时间474ms，制动果断有效 | 前车减速未打灯，增加感知难度 | 环境小雨，路面湿滑影响制动效率
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,29,EXP-20260518-030,绿灯起步抢行导致 TTC 不足,TTC_LOW_RISK,MEDIUM,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,11,0.0909,5.0,6,5,1.0,1.0,True,1.0,1336,1.0,1.0,284,99.09,133,81,2158,18615.0,960,1437,2397,0,1876,"weather疑似矛盾: expected=小雨, mentioned=['雨', '夜间']",,该事故发生于成都高新区收费站广场，小雨天气，自动驾驶状态下绿灯起步抢行，导致与靠近路缘的行人形成TTC低风险场景。主因是驾驶员跟车时距不足（1.08s）且反应延迟（736ms），系统AEB介入较晚（-247ms），共同引发风险。环境因素包括夜间磨损车道线和湿滑路面。,主因为驾驶员跟车时距持续低于安全阈值（TTC1.08s），反应时间736ms导致制动时机偏晚；次因为系统AEB延迟247ms介入，且舒适性仲裁抑制了制动爬升速率。,制动时TTC 1.08s，低于安全阈值 | 驾驶员反应时间736ms，处于可接受区间 | 系统AEB介入延迟-247ms | 车速从90km/h降至53km/h，减速幅度不足 | 环境小雨+夜间磨损车道线 | 行人靠近路缘风险权重已上调
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,30,EXP-20260518-031,大车遮挡后突然出现的慢车,TTC_LOW_RISK,HIGH,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,10,0.1,5.0,6,5,1.0,1.0,True,1.0,57,1.0,0.6667,477,99.0,143,104,1146,21441.0,1058,1404,2462,0,2032,"weather疑似矛盾: expected=小雨, mentioned=['雨']",,高架匝道小雨环境下，大车遮挡导致前车急刹突然出现，跟车时距不足（TTC 0.75s），驾驶员反应时间688ms但制动上升缓慢（471ms），峰值减速度-1.8m/s²达到碰撞级，AEB介入偏晚（-469ms），最终碰撞风险极高。责任分析显示驾驶员与系统共同责任（63% vs 26%）。,主因：跟车时距持续低于安全阈值（TTC 0.75s），驾驶员制动操作迟缓（制动上升时间471ms）。次因：系统舒适性控制限制制动爬升速率，AEB介入时机过晚（-469ms），且规划目标时距振荡导致控制不稳定。,驾驶员反应时间688ms（可接受但偏慢） | 制动上升时间471ms（踏板20%→80%，上升过慢） | 峰值减速度-1.8m/s²（碰撞级极强制动） | AEB介入时刻-469ms（偏晚，时机不足） | 制动时TTC估算0.75s（跟车时距严重不足） | 前车急刹制动灯亮起（感知风险权重上调）
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,31,EXP-20260518-032,系统请求接管后 5s 内未接管,DRIVER_TAKEOVER_FAIL,HIGH,P2,D0,True,6,6,1.0,系统,系统,True,0,10,0.0,5.0,6,5,1.0,1.0,True,1.0,1481,1.0,1.0,370,100.0,142,78,2431,42351.0,1037,3008,4045,0,2031,,,本次事故为系统请求接管后驾驶员未及时接管导致的接管失败事件，发生于南京雨花台区城市主干道晴好天气，前车急刹触发系统请求。驾驶员反应时间1173ms偏长，但制动动作果断；系统责任略高于驾驶员（50% vs 39%），AEB提前介入。主要风险包括驾驶员注意力不足和系统接管策略置信度偏高。,主因：驾驶员接管响应不足（反应时间1173ms超出安全阈值，且未及时握盘）；次因：系统在复杂交互场景下请求接管时机可能过早，且车道标线模糊增加环境不确定性。,反应时间1173ms > 800ms阈值，注意力不足风险 | 制动上升时间309ms，制动果断但延迟 | AEB在驾驶员制动前207ms介入（aebDelayMs=-207） | 系统请求接管后5s内未检测到驾驶员接管 | 车道标线模糊，增加环境不确定性 | 前车急刹制动灯亮起，风险明确
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,32,EXP-20260518-033,双手脱离方向盘,DRIVER_TAKEOVER_FAIL,MEDIUM,P2,D0,True,6,6,1.0,系统,系统,True,1,10,0.1,5.0,6,5,1.0,1.0,True,1.0,1334,1.0,1.0,430,99.0,139,76,2417,59069.1,951,3939,4890,0,1874,"weather疑似矛盾: expected=侧风偏大, mentioned=['雨', '夜间']",,城市主干道夜间侧风偏大、标线不清场景下，L2级辅助驾驶系统因相邻车道车辆变道挤压请求接管，驾驶员反应时间1454ms（超阈值）且未及时握盘，系统AEB提前586ms介入但仍发生碰撞。责任分配系统49%、驾驶员42%、环境9%，主要风险为复杂场景中人工接管失败与系统提示时机不足。,主因：系统在复杂交互场景中接管请求时机偏晚或提示不充分，导致驾驶员未能及时有效响应；次因：驾驶员反应时间过长且双手脱离方向盘，对变道挤压未充分转向避让。,驾驶员反应时间1454ms，超过1200ms阈值，显著增加碰撞风险 | 系统AEB在驾驶员制动前586ms介入，表明系统提前感知风险 | 制动上升时间399ms，制动果断有效（20%→80%） | 制动时TTC为2.14s，存在一定避险余量但未充分利用 | 环境条件：夜间磨损标线、侧风偏大、相邻车道变道挤压 | 端侧风险模型输出DRIVER_TAKEOVER_FAIL置信偏高，提示接管失败
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,33,EXP-20260518-034,接管后方向修正过量,DRIVER_TAKEOVER_FAIL,LOW,P2,D0,True,6,5,0.8333,系统,系统,True,1,9,0.1111,5.0,6,5,1.0,1.0,True,1.0,194,0.9677,0.8333,427,91.39,149,81,1277,27953.8,912,1687,2599,0,1790,"severity疑似矛盾: expected=LOW, mentioned=['MEDIUM', 'HIGH']",,在广州黄埔区长下坡弯道雾天环境下，系统因感知到路面抛洒物请求驾驶员接管，但驾驶员反应时间偏长（920ms），未及时握盘，同时系统AEB提前介入（-214ms）并执行制动，最终因方向修正过量导致低严重度事故。责任分配显示系统占50%、驾驶员39%、环境11%，但结论倾向驾驶员接管不足为主，存在矛盾。,主因为系统请求接管后驾驶员未及时响应（反应时间>800ms）且未握盘；次因为系统在接管后控制权重切换与转向修正策略可能不当，叠加雾天及施工标线导致的感知不确定性。,驾驶员接管反应时间920ms，超过800ms阈值，表明响应偏慢 | 制动上升时间346ms，制动果断有效 | AEB介入时刻为驾驶员制动前214ms（aebDelayMs=-214） | 制动时TTC 3.07秒，时距尚可 | 事故前3秒平均车速72.4km/h，末段转向最大幅度4.3° | 环境条件：雾、长下坡接弯、路面抛洒物、施工临时标线
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,34,EXP-20260518-035,L3 降级时驾驶员未响应,DRIVER_TAKEOVER_FAIL,LOW,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,9,0.0,5.0,6,5,1.0,1.0,True,1.0,1237,0.9949,1.0,367,100.0,144,82,2215,34119.9,3231,2960,6191,1,1798,,,在苏州工业园区城市主干道，一辆L2辅助驾驶车辆遭遇侧风偏大及路面抛洒物，系统请求驾驶员接管，但驾驶员反应时间长达1362ms（超过1200ms阈值），导致接管不足，最终发生轻微事故。主要风险为驾驶员在L3降级场景下的接管响应不足，系统AEB提前介入但未能完全避免碰撞，责任主要归于驾驶员。,主因：驾驶员接管反应时间过长（1362ms），未及时握盘响应系统接管请求。次因：侧风偏大与路面抛洒物构成复杂环境，系统感知与规划虽发出接管请求，但驾驶员未有效执行。,驾驶员接管反应时间1362ms，超过1200ms阈值。 | 制动上升时间591ms，制动动作果断。 | AEB介入时间-146ms，较驾驶员制动提前。 | 制动时TTC 2.18s，时距尚可但不足以避免碰撞。 | 事故前3s平均车速69.6km/h，初始车速较高。 | 环境含侧风偏大及路面抛洒物，增加系统挑战。
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,35,EXP-20260518-036,拥堵跟车系统退出未制动,DRIVER_TAKEOVER_FAIL,LOW,P2,D0,True,6,5,0.8333,系统,系统,True,0,9,0.0,5.0,6,5,1.0,1.0,True,1.0,835,0.9922,1.0,343,92.5,105,66,1635,14610.4,910,1087,1997,0,1793,,,拥堵跟车系统在高架匝道退出后未有效制动，驾驶员接管不足导致碰撞风险。系统接管请求后响应不足，驾驶员反应时间偏长（920ms），但制动果断。环境因素包括施工锥桶偏移和反光车道线。责任分析显示系统责任略高于驾驶员。,主因：系统请求接管后驾驶员未及时握盘，反应时间过长（920ms）。次因：系统AEB介入延迟（-251ms），且环境存在施工锥桶偏移。,驾驶员反应时间920ms（>800ms），偏长 | 制动上升时间286ms，制动果断 | AEB介入延迟-251ms（早于制动） | 制动时TTC 1.85s | 事故前3s平均车速43.0 km/h | 系统请求接管后驾驶员未及时握盘
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,36,EXP-20260518-037,驾驶员误踩加速踏板,DRIVER_TAKEOVER_FAIL,HIGH,P2,D0,True,6,6,1.0,系统,系统,True,0,9,0.0,5.0,6,5,1.0,1.0,True,1.0,1476,1.0,1.0,419,100.0,107,78,2405,35312.9,1029,2451,3480,0,2021,,,在深圳南山区施工借道段，自动驾驶系统因前车急刹请求驾驶员接管，但驾驶员反应时间过长（965ms），系统AEB介入延迟（-394ms），最终驾驶员制动果断但碰撞风险仍高。主要风险为驾驶员注意力不足与系统接管时机不佳。,主因：驾驶员反应时间过长（965ms>800ms）导致接管延迟，未及时握盘；次因：系统AEB介入延迟（-394ms），且接管请求后控制权重切换可能不够平滑。,反应时间965ms，超过800ms阈值 | 制动上升时间450ms，制动果断 | 峰值减速度遥测中达-11.34m/s²，制动强烈 | AEB介入延迟-394ms（相对驾驶员？） | 事故前3秒均速20.7km/h，低速碰撞 | 系统责任比例50%，高于驾驶员39%
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,37,EXP-20260518-038,团雾突发能见度骤降,ENVIRONMENT_DISTURB,HIGH,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,10,0.1,5.0,6,5,1.0,1.0,True,1.0,1471,0.9957,1.0,436,99.0,152,96,2524,40444.6,1027,2720,3747,0,2022,"weather疑似矛盾: expected=小雨, mentioned=['雨', '雾']",,南京雨花台区隧道入口发生团雾突发能见度骤降事件，小雨环境下行人突然横穿，导致L2辅助驾驶车辆碰撞。环境扰动为高等级主因，驾驶员反应时间798ms可接受但制动上升时间344ms偏慢，系统AEB介入时机不佳，制动有效性不足，最终碰撞不可避免。多因素交织，环境、人因、系统责任占比分别为29%、47%、24%。,主因：团雾导致能见度骤降，行人突然横穿隧道入口，形成突发危险场景。次因：驾驶员制动踏板上升时间过长（344ms），制动力建立缓慢；系统AEB介入延迟（-482ms）且制动效果未达完全避免碰撞。,环境扰动等级HIGH，团雾+小雨导致能见度骤降 | 驾驶员反应时间798ms，处于可接受区间 | 制动上升时间344ms，显著偏长 | 最大减速度-10.41m/s²，制动效能强但已近碰撞 | AEB介入延迟-482ms（早于驾驶员反应） | 行人突然横穿隧道入口，为突发障碍
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,38,EXP-20260518-039,路面结冰侧滑,ENVIRONMENT_DISTURB,LOW,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,10,0.0,5.0,6,5,1.0,1.0,True,1.0,356,0.9815,0.8333,478,100.0,113,84,1373,26488.4,918,1695,2613,0,1797,,,事故发生在武汉东湖高新区，长下坡接弯且多雾，路面结冰导致附着系数突变，慢车占道。驾驶员反应时间921ms偏长，制动上升503ms缓慢，AEB提前478ms介入但制动效果不足，最终侧滑碰撞。主要风险为环境突变与驾驶响应延迟交织。,主因：路面结冰+雾导致附着系数下降，长下坡接弯几何危险。次因：驾驶员反应时间偏长（921ms）且制动上升缓慢（503ms），AEB虽提前介入但因低附着路面未能有效减速。,驾驶员反应时间921ms（>800ms） | 制动上升时间503ms（20%→80%），上升过慢 | AEB提前-478ms介入 | 制动时TTC为1.64s | 事故前3s均速63.7km/h，制动从28%升至57% | 环境：雾、路面结冰、长下坡接弯、慢车占道、施工临时标线
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,39,EXP-20260518-040,强光逆光相机失效,ENVIRONMENT_DISTURB,HIGH,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,8,0.0,5.0,6,6,1.0,1.0,True,1.0,42,1.0,0.8333,380,100.0,110,83,970,24875.1,1032,1367,2399,0,2020,,,在成都高新区高架匝道雾天逆光环境下，视觉感知因强光逆光失效，前车急刹制动灯亮起，导致L2辅助驾驶系统及驾驶员反应延迟（反应时间842ms），最终碰撞。主要风险为环境扰动（雾、逆光）与驾驶员注意力不足、系统感知局限性交织。,主因为驾驶员反应时间偏长（842ms），未能及时对前车急刹作出有效响应；次因为环境扰动（雾天逆光导致相机失效）及AEB介入偏晚（-814ms），共同导致碰撞不可避免。,反应时间842ms（偏长，>800ms） | AEB介入延迟-814ms | 峰值减速度-11.37m/s²（极强制动） | 环境：雾天、逆光、车道线反光 | 责任分配：驾驶员47%，系统24%，环境29% | TTC制动力时距为2.09秒
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,40,EXP-20260518-041,横风高架桥面偏移,ENVIRONMENT_DISTURB,MEDIUM,P2,D0,True,6,5,0.8333,驾驶员,驾驶员,True,1,9,0.1111,5.0,6,5,1.0,1.0,True,1.0,60,0.7778,0.8333,375,91.39,144,97,1049,23618.5,945,1383,2328,0,1867,"weather疑似矛盾: expected=大雨, mentioned=['雨']",,本事件为大雨环境下快速路横风高架桥面偏移事故，涉及相邻车道变道挤压。环境扰动（大雨、横风、施工标线）为主要风险源，与驾驶员反应和系统策略交织，导致车辆侧向偏移，最终触发AEB介入并手动接管。端侧风险模型判定为ENVIRONMENT_DISTURB，置信偏高，但多因素责任分布显示环境显著。,主因：环境扰动（大雨降低能见度与附着系数、横风侧向力、施工临时标线干扰），导致车辆稳定性下降并偏移；次因：相邻车道变道挤压及驾驶员反应时间726ms处于临界，系统AEB介入但可能滞后于侧向偏移。,驾驶员反应时间726ms（可接受区间） | 制动上升时间585ms，制动有效 | AEB介入时间-497ms，TTC=1.93s | 事故前2s内最大转向角9° | 天气大雨，快速路施工临时标线 | 端侧风险模型判定为ENVIRONMENT_DISTURB
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,41,EXP-20260518-042,积水水滑,ENVIRONMENT_DISTURB,HIGH,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,9,0.0,5.0,6,5,1.0,1.0,True,1.0,1482,1.0,1.0,481,100.0,101,86,2448,22220.2,1032,1621,2653,0,2027,,,该事故为环境扰动导致的城市主干道碰撞风险，前车急刹引发后车制动不足，积水路面附着系数降低，系统AEB介入延迟，人机共驾下制动响应迟缓，最终碰撞。主因是环境与系统策略交织，驾驶员反应时间正常但制动上升慢。,主因：积水路面附着系数突降导致制动效能不足，前车急刹后本车无法及时减速。次因：系统制动上升时间589ms偏长，AEB介入时TTC仅2.7s，且驾驶员接管后制动深度未达峰值。,反应时间500ms在可接受区间 | 制动上升时间589ms偏长 | 峰值减速度-1.8m/s²属极强制动但受限 | AEB介入延迟-781ms | 制动时TTC=2.7s | 路面有积水且施工临时标线
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,42,EXP-20260518-043,夜间无照明行人横穿,ENVIRONMENT_DISTURB,MEDIUM,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,10,0.1,5.0,6,5,1.0,1.0,True,1.0,1315,0.9952,1.0,519,99.0,139,94,2562,52362.3,946,3396,4342,0,1871,"weather疑似矛盾: expected=大雨, mentioned=['雨', '夜间']",,夜间大雨快速路场景下，前方车辆突然减速未打灯，自动驾驶系统感知风险并请求接管执行减速。驾驶员反应时间759ms尚可，但制动踏板上升时间497ms过长导致制动效能不足，叠加低能见度与湿滑路面，最终未能避免碰撞。主要风险在于恶劣环境中的目标识别延迟、制动响应缓慢及人机接管协调不足。,主因为环境扰动（大雨低能见度、附着系数下降）及前车未打灯减速，次因为驾驶员制动上升时间过长（497ms），系统AEB虽提前介入但制动有效标志为false，规划请求接管时机未能弥补制动延迟。,事故发生时大雨，快速路，能见度低，附着系数下降。 | 前方车辆减速未开启转向灯，增加突然性。 | 驾驶员反应时间759ms（可接受），制动上升时间497ms（过长）。 | 系统AEB提前509ms介入，但制动有效标志为false。 | 制动时TTC为2.99s，理论上可避免但实际失败。 | 车速从85.5km/h降至48.7km/h，减速度逐渐增大但未停止。
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,43,EXP-20260518-044,人-车-路-环境多因素叠加,MULTI_FACTOR,MEDIUM,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,0,10,0.0,5.0,6,5,1.0,1.0,True,1.0,1210,0.9894,1.0,444,100.0,163,94,2249,19302.3,948,1359,2307,0,1843,,,该事故发生于深圳南山区高架匝道，为多因素（人-车-路-环境）叠加的MEDIUM等级事件。驾驶员手动驾驶，反应时间434ms可接受，制动果断但AEB滞后474ms。环境为多云、施工临时标线，存在匝道汇流冲突。系统在复杂交互场景下请求人工接管并执行减速，但控制权重切换后仍发生碰撞。根因涉及驾驶员反应、系统策略及环境因素共同作用。,主因：驾驶员在汇流冲突中反应时间虽可接受，但制动时机偏晚（TTC 1.51s）且无接管请求；次因：AEB介入延迟（-474ms）及施工标线导致环境感知复杂性增加，多因素叠加致碰撞不可避免。,驾驶员反应时间434ms，处于可接受区间 | 制动上升时间583ms，制动果断且有效 | AEB介入延迟-474ms，系统响应不够及时 | 事故前3秒平均速度46.3km/h，制动强度逐步增加 | 环境为多云、高架匝道、施工临时标线，存在汇流冲突 | 最大转向角3.0°，表明驾驶员有避让动作
P2_D0,cloud_experiment_results_P2_D0_20260519_030925Z.json,44,EXP-20260518-045,施工改道+感知降级+驾驶员分心,MULTI_FACTOR,MEDIUM,P2,D0,True,6,6,1.0,驾驶员,驾驶员,True,1,9,0.1111,5.0,5,5,1.0,1.0,True,0.8333,227,1.0,0.8333,331,98.89,137,85,1137,16729.0,945,943,1888,0,1845,"weather疑似矛盾: expected=冰雪, mentioned=['雪']",,2026年5月18日广州黄埔区快速路（冰雪）发生一起多因素事故，涉及施工改道、匝道汇流冲突。驾驶员分心（反应时间578ms）、系统感知降级（AEB介入延迟-209ms）及环境因素（冰雪、临时标线）共同作用，导致追尾/侧碰风险。责任倾向：驾驶员54%、系统18%、环境28%。,主因：驾驶员分心导致反应延迟（578ms）及对施工标线识别不足；次因：系统在复杂交互场景下感知降级（短时遮挡恢复），AEB介入时机较晚（-209ms），且未请求人工接管。,反应时间578ms，位于可接受区间但偏慢 | 制动上升时间594ms，制动果断但AEB介入提前209ms | TTC at brake=2.45s，时距尚可但冰雪路面制动距离延长 | 事故前3s均速61.6km/h，从80km/h减速过程连续 | 环境为冰雪+施工临时标线+匝道汇流，多重风险叠加
